UMAP1,UMAP2
0.32264718,7.0268993
0.100519605,8.048731
-1.3307848,5.059204
-1.0736567,11.982145
-1.2798725,5.27438
-0.8888256,12.466216
1.213215,5.2976866
-1.2637361,5.277985
-0.7111677,6.1280255
-0.8466901,3.0638707
-0.52064717,5.747533
0.20883572,8.508735
0.06663055,1.4867245
-1.0433656,3.9095526
-1.0924127,13.147046
-0.82647675,2.9446099
-0.91025853,2.9978793
1.4817499,2.6401796
-1.3363054,4.9785123
0.14976847,0.86003333
-1.2762603,5.938742
-0.66562647,10.419723
-0.07177101,2.7000682
2.159258,2.2863045
0.10143369,0.76650876
-0.3511109,2.6401956
-0.55562854,2.5720139
0.027978554,5.084645
0.5765872,6.821334
1.5517707,2.5693004
0.98297095,5.747412
-0.030455029,1.5138254
0.2282445,-2.461086
-0.7518268,2.851391
0.42143783,7.333713
0.10042771,0.5920819
-1.1187685,13.32687
0.5479505,5.7548847
-1.0531657,13.220773
-0.17352115,8.780178
3.6517065,1.6455648
-1.0560062,5.23849
1.9102689,2.8884344
-0.6150319,2.7686896
-0.6252605,9.049281
0.08356075,0.6694616
0.14680809,6.8145733
-1.3371447,5.966253
0.302077,2.6987228
-1.2537105,4.799702
-1.2036994,13.148001
-0.015722053,1.0537362
15.569276,0.84692335
-0.06293751,0.9095746
1.2422802,1.948155
0.16054232,0.5601512
-0.3420002,9.363579
-0.16899422,2.2500515
1.0471553,5.299884
-0.1942134,1.5474417
1.2075061,2.5858212
0.47379014,2.8787062
-0.86746037,6.5011296
-0.25483865,-1.8298699
1.6216809,2.7762647
14.270635,0.2087339
-1.0417956,13.505826
1.437574,4.5671735
0.88303226,4.975253
-0.44533995,9.289202
0.92088026,4.9605646
0.4307132,6.4785657
0.42732203,5.205975
0.17175567,0.66643035
-0.94192487,6.966101
-1.0149558,12.061615
-0.11910859,5.5439477
-0.8807668,5.577732
0.67999166,4.8728166
-0.9210295,11.168841
-1.2073867,4.9659863
-0.44607377,9.496104
-1.095799,11.926604
-1.1130393,11.87145
0.30785495,0.017222917
-0.9137129,11.112174
-1.0576605,11.880612
0.51855195,6.5893865
0.7185785,4.7123666
1.2577515,2.4768107
-1.0538167,11.833554
1.3992627,3.6958213
-0.0661427,3.0684114
1.3212739,2.0175455
-0.58908993,7.135596
0.10737162,8.258104
-0.714603,3.0311744
-0.06628163,1.2767724
-0.57319117,3.0182838
-0.2108179,9.236678
14.395206,0.33670864
-0.5795719,9.763867
-0.14682612,7.1258364
0.73951244,5.805158
-0.9295896,11.270224
-0.34132752,8.865711
-1.0951488,13.561748
-0.6997688,5.4502153
-0.83492017,11.17545
0.26314068,6.9883914
-0.04076678,1.3124753
-0.5935084,8.665849
1.6534122,2.7300248
-0.39528525,9.294833
14.297913,0.26849294
1.0181196,4.8840265
-1.3123081,5.96162
1.7277404,1.9311851
-0.6446022,6.0903544
0.5192997,6.781221
-0.625681,7.114564
1.2401059,3.7508817
0.2575484,0.22477192
1.224981,4.0665474
0.17374633,-2.6453044
-0.23567137,-1.8411607
-0.78142387,2.985383
-1.0212865,11.689924
-0.88329905,13.074197
0.8637049,1.480325
14.999639,0.55457693
0.5422724,1.0460916
-0.8156857,3.2120063
0.870931,4.169323
-0.7136598,2.9416113
0.51260453,6.850994
0.9770386,2.924958
-0.8995793,11.897117
-0.868647,6.1378303
0.4121907,7.6057878
1.9928322,2.7050219
1.2927513,4.3186026
-0.68018544,2.6202004
0.87243044,4.4788575
-1.2811592,12.990806
0.065386906,0.89332217
-0.90824103,3.4976556
15.014193,0.58711845
1.5263717,3.8447242
0.028924517,1.1196376
-1.3079368,5.398042
-0.6658213,2.911067
1.8490692,3.474211
0.60811615,6.940651
0.30429062,0.038300596
0.75211394,0.8255467
0.6919232,5.3679557
-1.0204656,5.6146173
1.2984637,3.7204123
0.85719055,5.9069
-0.13440995,1.7668831
0.19316241,0.5944789
0.18065462,0.34765595
-1.4590598,4.957958
-1.1155083,3.7969625
0.4277496,0.9481562
0.24735996,0.22751455
0.51837486,3.5920143
0.7508068,6.031041
0.061974112,1.963763
-0.62104046,9.250173
-1.317462,5.339341
0.19501106,1.3380883
-1.236556,14.78837
0.21888565,0.7621166
-0.5079454,11.250997
-1.0596523,13.164151
0.31136936,7.8996577
-1.3192575,5.606009
-1.0543253,13.333143
1.0991039,1.5003576
0.2785341,7.042064
-0.7041896,10.086078
1.4050505,4.0660734
-0.5147825,9.334457
-0.1196679,1.6929059
0.12520412,1.4934002
0.5492219,5.2008114
0.40099436,1.5585643
1.0162244,4.1496606
-1.5521894,5.082602
-1.0344846,12.433579
0.07039903,0.6982508
-0.39364228,1.9935893
0.0663711,0.72037965
-0.7027219,10.05967
0.7882252,1.1502525
-0.063964486,1.2898053
-0.71054655,10.235687
-0.6470239,3.1244512
-0.6547381,6.0792637
14.257169,0.26358312
0.42224485,5.496752
1.479575,4.09832
-0.95334625,12.2838125
-1.0782762,13.288068
15.312548,0.7342928
0.18484667,0.46774408
-0.63747567,4.772423
-0.04838152,8.917472
-0.25009212,-1.8404117
-1.2013575,5.517298
-0.60448164,2.317837
-1.4912664,5.1441855
15.177525,0.67454267
0.2383787,0.5900471
-0.06852519,5.4897866
-0.045865644,1.0354108
