UMAP1,UMAP2
0.26839876,1.9610307
-1.9420227,6.0863047
-2.08588,6.364133
14.393466,-0.916886
13.631149,-0.5833233
-1.2733145,6.320683
-0.38889077,6.518884
-0.84996825,5.9414334
13.173983,-0.21566157
-1.3437376,6.7624745
-1.4219862,5.03657
12.946104,-0.60636675
14.673093,-0.64277124
-1.7092296,6.145704
-0.4697522,7.606317
-0.47192907,7.034739
-1.5066702,7.547445
-1.917154,6.330688
-1.3861219,5.6749144
14.313982,-0.98801905
-1.5656863,4.1527133
-0.8380715,8.37264
-0.90231264,7.5165863
-0.9146302,7.8783555
-1.6755581,6.3420115
13.377722,-0.70603484
0.53237766,2.0847046
-1.4363947,6.8610196
-0.32811603,5.9985785
-1.2905681,6.3451133
14.010425,-1.0674016
-1.6166282,7.542124
-0.5075296,5.386625
-1.5621238,6.564053
-0.293578,7.821436
-0.49231264,8.0286665
-0.47210866,6.741242
12.033318,-1.5692152
-0.6258029,6.1055326
-0.8393169,5.5343456
14.238022,-0.97150475
13.991613,-0.70725274
-1.516303,7.3113785
-1.7179244,5.4902134
0.29951555,1.9001228
-1.6302303,5.31385
-2.0624316,5.7880354
-2.0179281,5.2984576
12.02332,-1.6140518
0.3012262,1.6472753
-0.03477689,2.28941
14.34496,-0.53420854
-0.31559262,2.3969738
-0.88302743,6.895172
-1.4460282,7.094759
-1.3788005,7.31044
-1.3202423,7.1039896
13.199424,-0.989138
13.417721,-0.70061976
-1.673798,5.0415497
-1.2103692,7.667609
0.3307998,2.015722
13.531668,-0.6722805
-0.44383907,5.508261
12.748253,-0.8073707
-1.5959135,4.1677322
-1.3979559,5.633399
14.248416,-1.0731043
0.26770028,1.7792313
14.703324,-1.179327
12.596074,-1.384559
-1.2318754,6.6493764
-1.8627328,6.271791
-0.31032184,7.3629527
-2.0438476,6.1008673
14.605412,-0.8887269
8.371902,10.758193
-0.44287282,7.054415
-1.8566072,5.8661084
-1.3598956,7.4033995
-1.3187943,6.134764
-1.4109498,6.465691
-1.8357568,6.9354215
13.810276,-0.8930283
-0.35673782,6.8532214
-0.91958266,5.2152395
-0.8631337,6.5951104
-0.67101824,7.4499826
-1.6992631,4.7649903
12.22937,-1.2538793
0.08221228,2.4798675
12.792874,-1.554642
-2.0745034,5.585155
13.587123,-0.6734556
14.033828,-0.8278779
-1.7712967,6.6355643
-1.7845426,5.2291465
-1.4398342,4.43764
-1.7000295,6.850532
-0.7590083,7.317438
13.697219,-0.60572714
13.118447,-0.26057842
-0.39799857,2.535605
12.989604,-1.1792098
12.582731,-1.2497177
-1.2923973,4.104407
-1.0025241,7.5244575
-1.0292445,6.54375
-0.9252883,6.472408
12.248097,-1.167386
14.28722,-1.0931942
-1.0539634,3.3337831
13.538556,-0.45897147
-0.99902093,6.3986154
-1.660357,6.967218
-1.8206974,6.291613
0.38230968,1.5393547
-1.2887689,7.4281335
-1.4906362,7.5222955
-0.9321526,7.5236225
-0.3975967,5.9128976
-0.3702362,2.325435
-1.0386686,8.417278
14.646014,-1.2563335
-0.41859213,5.966099
-0.7403261,7.4166865
-1.7401867,5.1484737
13.786626,-0.98097634
13.235467,-0.67399144
